date,code,value,amount,ratio,yr
2025-02-17,301446,61767.05008143678,30917634.000000004,0.0019977935595407066,2025
2025-02-17,001239,29897.880624525227,32785426.0,0.0009119259461361041,2025
2025-02-17,002443,27901.184072692937,32706836.0,0.000853068883602588,2025
2025-02-17,688485,27901.184072692937,17828810.000000004,0.0015649493192587127,2025
2025-02-27,002372,45295.28830995171,271761466.0,0.00016667296131656764,2025
2025-02-27,601022,42308.78578402082,40922923.0,0.0010338651954070052,2025
2025-03-10,301486,34784.78727702267,700835837.0,4.9633288482967045e-05,2025
2025-03-10,601890,37366.203378559825,180238888.0,0.00020731487967546618,2025
2025-03-10,603167,34902.497661292145,47658209.00000001,0.0007323501741597579,2025
2025-03-31,605058,46756.12422858788,86643129.99999999,0.0005396402949499619,2025
2025-03-31,603386,45353.440501730234,70832599.0,0.0006402905038360971,2025
2025-03-31,301221,45909.564876259705,77022014.0,0.0005960577047006289,2025
2025-03-31,688392,40296.22517082201,128926358.0,0.0003125522646875824,2025
2025-03-31,300562,42979.16711820056,287164491.0,0.00014966741524529423,2025
2025-03-31,688502,41513.96823917099,208022363.0,0.00019956492965696667,2025
2025-04-10,301031,60866.29011363474,121685313.0,0.0005001942191136472,2025
2025-04-10,301167,60866.29011363474,31830119.0,0.0019122231404046822,2025
2025-04-21,301331,56119.46361845484,118467792.0,0.0004737107248394977,2025
2025-04-21,002594,56119.46361845484,2609226235.0,2.1508086522230927e-05,2025
2025-05-06,688315,70230.99200133604,86415070.00000001,0.0008127169485754745,2025
2025-05-16,600769,27044.24686966392,45057958.0,0.0006002102196833669,2025
2025-05-16,688143,45820.165996375945,64234477.0,0.000713326676519464,2025
2025-05-16,301349,44403.04746040554,42719224.0,0.0010394160591588823,2025
2025-05-16,688685,42592.16469001283,251085966.0,0.00016963180128519342,2025
2025-05-16,603167,47597.87449060849,87715293.0,0.0005426405460517414,2025
2025-05-16,300489,39783.890095066934,65743083.99999999,0.0006051418289879273,2025
2025-05-26,688046,41209.67930949212,67220826.0,0.0006130492848970961,2025
2025-05-26,300049,39973.388930207366,335499012.0,0.0001191460704814456,2025
2025-05-26,603709,18750.404085818915,30011526.0,0.0006247734315748861,2025
2025-05-26,300558,36264.517792353065,558593012.0,6.492118056133696e-05,2025
2025-05-26,301017,18297.097615567098,98889109.0,0.00018502641798064028,2025
2025-06-05,601766,47923.68618124995,331097559.0,0.00014474188914588148,2025
2025-06-05,600775,45048.26501037496,173042547.0,0.00026033057066811993,2025
2025-06-05,603590,41942.857735949176,64806033.0,0.0006472060670022678,2025
2025-06-05,603309,20280.063081118256,32139046.000000004,0.00063101011402511,2025
2025-06-05,603259,20367.566627031214,1572693307.0000002,1.2950755583670333e-05,2025
2025-06-16,600288,53550.71891288227,77012631.00000001,0.0006953498175238587,2025
2025-06-16,000657,33269.15297658518,471273781.0,7.059410966167282e-05,2025
2025-06-16,001223,32207.371498609074,22899115.0,0.001406489792230358,2025
2025-06-16,301132,31145.590020632928,58053794.00000001,0.0005364953412111691,2025
2025-06-16,688531,15041.904271328389,139465082.0,0.00010785426757450578,2025
2025-06-26,603040,33156.95156603716,90259522.0,0.00036735128694828634,2025
2025-06-26,300427,32162.243019056063,260020209.0,0.00012369132054292005,2025
2025-06-26,688258,44228.089213010055,269455745.0,0.00016413860173220674,2025
2025-06-26,000776,41405.01968877537,1217574287.0,3.400615480374001e-05,2025
2025-06-26,603259,39993.48492665801,2090934201.0,1.9127089177426492e-05,2025
2025-07-07,601098,31516.320116819345,158446259.00000003,0.00019890857831373184,2025
2025-07-07,002284,52829.7762326868,77579970.0,0.0006809718569456369,2025
2025-07-07,603105,51195.86562755216,84888267.0,0.0006030970761548491,2025
2025-07-07,002576,39979.97705141678,69977492.0,0.0005713262351759732,2025
2025-07-07,603178,47928.0444172829,70269734.0,0.0006820581449373766,2025
2025-07-07,300690,37343.934608466254,76576298.0,0.00048766962603058006,2025
2025-07-17,301328,47634.28164297327,96013377.0,0.0004961213023782433,2025
2025-07-17,000887,44776.22474439486,994065232.0,4.5043547750189155e-05,2025
2025-07-17,600869,43347.196295105656,184899385.00000003,0.00023443667103114295,2025
2025-07-17,300428,41918.16784581645,120265294.0,0.00034854750237268327,2025
2025-07-17,605228,21530.134901843405,100011473.0,0.00021527665032834188,2025
2025-07-28,688143,31031.47511769194,122381979.0,0.00025356245561033086,2025
2025-07-28,301486,30100.53086416117,226920812.0,0.0001326477311572513,2025
2025-07-28,600769,41529.90841899914,55460584.99999999,0.0007488184341906805,2025
2025-07-28,688685,34790.281720817984,127983969.0,0.0002718331209185893,2025
2025-07-28,301183,33643.349356395454,481730956.0,6.98384626052461e-05,2025
2025-07-28,301349,26376.753850038145,122066160.0,0.00021608571818789208,2025
2025-08-07,300489,44449.83543014182,298459978.0,0.00014893063963886583,2025
2025-08-07,002443,49616.14036755047,92208227.0,0.0005380879991060936,2025
2025-08-18,003033,56681.658924081064,389574992.00000006,0.00014549614345902637,2025
2025-08-18,600378,57998.15833996481,681180855.0,8.514355316102478e-05,2025
2025-08-18,605589,58649.53337732762,759425944.9999999,7.722877228974265e-05,2025
2025-08-18,688685,49078.27326367672,210374456.0,0.00023329007806763725,2025
2025-08-28,688186,65109.12912665194,403504440.0,0.00016135913926164467,2025
2025-09-08,688337,64052.389447039226,111847208.0,0.0005726775892969919,2025
2025-09-08,300969,51858.52256004157,324504621.0,0.00015980827145152293,2025
2025-09-08,688123,60209.24608021687,397522761.0,0.0001514611287382784,2025
2025-09-08,600497,25646.576734594484,850810017.0,3.0143717424749697e-05,2025
2025-09-08,300580,26980.574498811486,821083190.0,3.285973312742097e-05,2025
2025-09-18,688143,48516.655446819175,426288763.0,0.00011381171557369711,2025
2025-09-18,301349,46697.280867563466,150121503.0,0.0003110632383394367,2025
2025-09-18,301486,44877.90628830776,1028047919.0,4.365351600727063e-05,2025
2025-09-18,688685,66820.54206067015,482755549.0,0.00013841486068691497,2025
2025-09-18,603011,63997.138875008015,1342222037.0,4.767999415212106e-05,2025
2025-09-29,300249,31474.018505025073,324773266.0,9.691074297052848e-05,2025
2025-09-29,301041,30500.595252292358,72526819.00000001,0.00042054229970147115,2025
2025-09-29,002141,51085.565049840494,69760638.0,0.0007322978475317341,2025
2025-09-29,002198,51603.16038583171,27353982.000000004,0.00188649536969907,2025
2025-09-29,002777,49843.961736314704,128518035.0,0.0003878363199088338,2025
2025-10-09,688301,42849.33191999697,438635319.00000006,9.768782873591847e-05,2025
2025-10-09,600288,43852.23814636868,307947119.00000006,0.00014240184577394495,2025
2025-10-09,688531,38992.89204719725,464498967.00000006,8.394613296782046e-05,2025
2025-10-09,688386,41053.1591157494,133526892.0,0.00030745236784025044,2025
2025-10-09,300446,36421.93213199746,159661746.0,0.00022811934007033508,2025
2025-10-20,002823,55420.95275050215,267479573.0,0.00020719695387917396,2025
2025-10-20,688625,47972.049267756345,78889146.99999999,0.0006080944095866108,2025
2025-10-20,688531,46488.37764091851,162877635.0,0.0002854190364497772,2025
2025-10-20,603726,54816.3605386785,484609120.0,0.00011311458715155526,2025
2025-10-20,301216,52947.62097485992,543170405.0,9.747883995053067e-05,2025
2025-10-30,603018,62739.06373242683,38621979.00000001,0.0016244393828816182,2025
2025-10-30,300788,60856.891820454024,53630849.0,0.0011347366852323003,2025
2025-10-30,301087,57092.547996508445,305801245.99999994,0.00018669821900107122,2025
2025-10-30,603309,46082.26057189243,62658891.0,0.0007354464759341564,2025
2025-10-30,600115,26664.102086281386,662727072.0,4.023391108169697e-05,2025
2025-11-10,601199,152031.30077240992,42501566.0,0.003577075272294906,2025
2025-11-20,600459,118652.40208412797,1115985782.0,0.00010632071124731227,2025
2025-11-20,600151,115748.67237589673,421385054.0,0.00027468623122047593,2025
2025-12-01,688519,135678.0184074213,376876772.0,0.00036000631635483573,2025
2025-12-01,301626,135678.0184074213,222932497.00000003,0.0006086058346505726,2025
2025-12-11,605116,114289.80372365075,27534770.0,0.004150744811874251,2025
2025-12-11,688302,111492.83802728857,395973924.0,0.0002815661114778067,2025
2025-12-22,301200,141914.2783792986,581365344.0,0.00024410515666943263,2025
2026-01-05,688143,33458.94957032596,403372112.0,8.294809823224953e-05,2026
2026-01-05,603856,74324.84217530432,67743654.0,0.0010971484085476747,2026
2026-01-05,001239,72026.1357162743,58934454.0,0.001222139696352736,2026
2026-01-05,301446,69727.42925724425,44958243.0,0.0015509375946307388,2026
2026-01-05,301429,67428.72279821424,41289730.00000001,0.0016330628172723392,2026
2026-01-05,301486,56880.214269554206,1304882099.9999998,4.359030924675434e-05,2026
2026-01-15,601022,82297.78904696985,149320183.0,0.0005511498003385774,2026
2026-01-26,301349,58260.94537387602,161367815.0,0.0003610443964546215,2026
2026-01-26,603167,62312.47827505406,64823905.0,0.0009612577069378042,2026
2026-02-05,688302,71031.3313396041,36759718.0,0.001932314370300776,2026
2026-02-05,300791,68900.39139941595,79962346.0,0.0008616604545271339,2026
2026-02-05,600062,64615.59819248006,122048611.0,0.0005294251008926276,2026
2026-02-05,600351,62553.39825016687,92379993.0,0.0006771314460931694,2026
2026-02-05,300181,62507.571578851625,279711259.0,0.00022347177515243184,2026
2026-02-05,600750,30520.5591498259,171424675.0,0.000178040641756071,2026
2026-02-24,688507,60799.12997926255,191001121.00000003,0.0003183181840030276,2026
2026-02-24,603918,58975.156079884655,340464142.0,0.00017321987488445892,2026
2026-02-24,301591,46543.580294286076,102447599.0,0.00045431596980897597,2026
2026-02-24,002380,55327.20828112893,192121241.0,0.00028798069382202736,2026
2026-02-24,688301,43572.71346699123,222844771.00000003,0.0001955294408366047,2026
2026-02-24,301628,42087.28005334383,495469182.0,8.494429438266017e-05,2026
2026-03-06,300357,112125.25717828739,189565716.0,0.0005914848926495094,2026
2026-03-06,600563,61891.29248091775,805356182.0,7.684959011206517e-05,2026
2026-03-06,301282,59916.038465569334,244235284.00000003,0.0002453209769050787,2026
2026-03-06,605058,57940.78445022085,96968596.0,0.0005975211237483613,2026
2026-03-06,603082,44541.85474161522,119410955.0,0.0003730131355336302,2026
2026-03-16,688429,62431.526193611455,60958030.0,0.0010241723066446119,2026
2026-03-16,688200,52837.23804454508,848088748.0000001,6.230154352259497e-05,2026
2026-03-16,605116,58569.78230534683,184020888.0,0.00031827790280713586,2026
2026-03-16,603538,56638.91036121452,804173337.0000001,7.043122142361518e-05,2026
2026-03-16,300189,54708.038417082214,2509762835.0,2.179809090092061e-05,2026
2026-03-26,688618,42021.177686310104,57154868.99999999,0.0007352160615801623,2026
2026-03-26,300722,40760.542355720776,102003620.0,0.00039959897850410384,2026
2026-03-26,301086,50175.55756410175,191067992.0,0.00026260577210704004,2026
2026-03-26,301153,48574.20998226867,78236913.0,0.0006208605135311087,2026
2026-03-26,301110,46972.86240043564,83329431.00000001,0.0005637007457837511,2026
2026-03-26,600345,35718.00103336355,642652649.0,5.5579014711823825e-05,2026
2026-04-07,300723,56827.68009922753,626935774.0,9.064354349513883e-05,2026
2026-04-07,688202,55122.84969625074,185172325.0,0.0002976840610293722,2026
2026-04-07,300434,53418.019293273894,93337012.0,0.000572313363676929,2026
2026-04-07,300558,51713.18889029704,262570339.0,0.0001969498500373153,2026
2026-04-07,688658,50008.358487320256,259826418.00000003,0.0001924683366389643,2026
2026-04-07,300497,48303.5280843434,1319297716.9999998,3.6613061223347365e-05,2026
2026-04-17,000703,58185.970090156115,1255722231.0,4.633665682881115e-05,2026
2026-04-17,603663,55988.867859551836,444358268.00000006,0.0001259993835864709,2026
2026-04-17,300661,54694.81188474675,1621578029.0000002,3.3729374045895354e-05,2026
2026-04-17,300826,52949.23278204206,38536357.0,0.0013740072208185653,2026
2026-04-17,300878,51203.65367933744,45574835.0,0.0011235071652884194,2026
2026-04-17,688796,49458.074576632695,169725348.99999997,0.0002914006356035403,2026
2026-04-27,600724,26727.313142315903,67451734.0,0.000396243529370437,2026
2026-04-27,001368,77702.08563023794,47142548.0,0.0016482368672613525,2026
2026-04-27,002366,72742.37803681854,636895083.0,0.00011421406755752664,2026
2026-04-27,002416,70262.52424010879,479966628.0,0.00014639043662866659,2026
2026-05-07,688143,75739.56661123001,872311009.0000001,8.682633353218405e-05,2026
2026-05-07,301183,72794.39598285129,1479322420.0,4.9207931279004947e-05,2026
2026-05-07,603281,35597.59630727809,422185738.0,8.431738238224922e-05,2026
2026-05-07,601199,38158.86562092502,348289672.0,0.0001095607153717869,2026
2026-05-07,002443,36857.99520202985,393657305.0,9.362964876780287e-05,2026
2026-05-18,002376,67275.05938879609,86092958.0,0.000781423486329696,2026
2026-05-18,002847,65256.80760713215,415470963.0,0.00015706707187412313,2026
2026-05-18,600018,63238.55582546828,257133542.0,0.0002459366262899621,2026
2026-05-18,600643,61220.304043804405,58181385.0,0.0010522318099475357,2026
2026-05-18,301191,59202.05226214055,561412711.0000001,0.00010545192707997047,2026
2026-05-18,300464,57183.800480476675,227627469.0,0.0002512166072561158,2026
2026-05-28,603803,47012.2496813116,414266683.0,0.00011348305719606132,2026
2026-05-28,000534,72523.47529150771,1338288772.0,5.419120059053123e-05,2026
2026-05-28,600572,79864.18319355352,101332228.0,0.0007881419837482851,2026
2026-05-28,600030,77315.32628312099,3548082136.0,2.1790737451834736e-05,2026
2026-05-28,600150,74766.46937268837,3446527797.0,2.1693273281523564e-05,2026
2026-06-08,688002,157169.28231543562,1236846020.0,0.00012707263456726459,2026
2026-06-08,301500,157169.28231543562,286816151.00000006,0.0005479791907375383,2026
2026-06-18,301363,114646.35294641697,666009087.0,0.0001721393223969885,2026
2026-06-18,300142,114646.35294641697,846459647.0,0.00013544219544634354,2026
2026-06-29,000807,224791.46855683226,1950428032.0,0.00011525237787232145,2026
2026-06-29,001266,224791.46855683226,259463234.0,0.0008663711813475364,2026
2026-07-09,605100,66471.00667400881,177579319.0,0.0003743172743781544,2026
2026-07-09,002189,64476.87647378858,52124489.0,0.0012369785816756607,2026
2026-07-09,688213,62482.74627356827,1941797917.0,3.2177780049378986e-05,2026
2026-07-09,603681,57907.7684542185,191706280.0,0.0003020650573065134,2026
2026-07-09,603197,58494.48587312774,68589136.0,0.0008528243579730724,2026
2026-07-09,603259,56500.35567290751,6939668543.0,8.141650472615016e-06,2026
2026-07-20,301301,132461.86518121674,144722834.0,0.000915279652284979,2026
2026-07-20,300642,132461.86518121674,63027133.0,0.0021016641385419948,2026
2026-08-10,600183,42779.475073855465,13037738736.0,3.2812035844630122e-06,2026
2026-08-10,601869,41496.09082163978,4760615205.0,8.716539572040413e-06,2026
2026-08-10,002119,72092.17756060611,984770225.0,7.320710530276859e-05,2026
2026-08-10,301070,70354.1969588105,269792112.0,0.0002607718826071924,2026
2026-08-10,300383,68034.82782830027,946451654.0,7.188410262770831e-05,2026
2026-08-10,000989,65715.45869778997,468343547.00000006,0.00014031464534684828,2026
2026-08-27,605020,84884.22783316001,558348293.0,0.00015202737950012861,2026
2026-08-27,001339,82337.70099816522,691356531.0000001,0.00011909586053822237,2026
2026-08-27,300813,39895.58708158517,116329778.0,0.0003429524904756989,2026
2026-08-27,300568,38622.323664087766,1335476822.0,2.892025007685814e-05,2026
2026-08-27,600131,41332.960006226705,107824586.0,0.00038333520711340087,2026
2026-08-27,688131,72151.59365818602,457195501.0,0.00015781343757839388,2026
2026-09-08,688131,220793.3614283497,563020592.0,0.0003921585898732984,2026
2026-09-08,688139,44158.67228566989,108838155.0,0.0004057278652478985,2026
